Framework,Framework ID,Supplier Name,Supplier Company House No,Member trusts NHS Org Code (ODS),Member trust name,Framework Organisation,MI Reporting Month,Invoice Date,ABI,MI Value (Ex VAT)
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,Y61,Swan Housing Association,1234570-Y61,2022_03,28/03/2022,0,7549
Teleradiology Reporting Services,1234568,4Ways Healthcare,4785250,RD8,Milton Keynes,1234568-RD8,2021_04,30/04/2021,0,38677.36
Teleradiology Reporting Services,1234568,4Ways Healthcare,4785250,RD8,Milton Keynes,1234568-RD8,2021_05,31/05/2021,0,32016.35
Teleradiology Reporting Services,1234568,4Ways Healthcare,4785250,RD8,Milton Keynes,1234568-RD8,2021_06,30/06/2021,0,23685.72
Teleradiology Reporting Services,1234568,4Ways Healthcare,4785250,RD8,Milton Keynes,1234568-RD8,2021_07,31/07/2021,0,10976.06
Teleradiology Reporting Services,1234568,4Ways Healthcare,4785250,RD8,Milton Keynes,1234568-RD8,2021_08,31/08/2021,0,29062.12
Teleradiology Reporting Services,1234568,4Ways Healthcare,4785250,RD8,Milton Keynes,1234568-RD8,2021_09,30/09/2021,0,18047.27
Teleradiology Reporting Services,1234568,4Ways Healthcare,4785250,RD8,Milton Keynes,1234568-RD8,2021_10,31/10/2021,0,10384.84
Teleradiology Reporting Services,1234568,4Ways Healthcare,4785250,RD8,Milton Keynes,1234568-RD8,2021_11,30/11/2021,0,6537.38
Teleradiology Reporting Services,1234568,4Ways Healthcare,4785250,RD8,Milton Keynes,1234568-RD8,2021_12,31/12/2021,0,8342.64
Teleradiology Reporting Services,1234568,4Ways Healthcare,4785250,RD8,Milton Keynes,1234568-RD8,2022_01,31/01/2022,0,17116.1
Teleradiology Reporting Services,1234568,4Ways Healthcare,4785250,RD8,Milton Keynes,1234568-RD8,2022_02,31/01/2022,0,616.5
Teleradiology Reporting Services,1234568,4Ways Healthcare,4785250,RD8,Milton Keynes,1234568-RD8,2022_02,28/02/2022,0,7266.77
Teleradiology Reporting Services,1234568,4Ways Healthcare,4785250,RD8,Milton Keynes,1234568-RD8,2022_03,31/03/2022,0,21097.17
Teleradiology Reporting Services,1234568,4Ways Healthcare,4785250,RGN,PETERBOROUGH,1234568-RGN,2021_04,30/04/2021,0,6242.48
Teleradiology Reporting Services,1234568,4Ways Healthcare,4785250,RGN,PETERBOROUGH,1234568-RGN,2021_05,31/05/2021,0,4958.07
Teleradiology Reporting Services,1234568,4Ways Healthcare,4785250,RGN,PETERBOROUGH,1234568-RGN,2021_06,30/06/2021,0,8032.85
Teleradiology Reporting Services,1234568,4Ways Healthcare,4785250,RGN,PETERBOROUGH,1234568-RGN,2021_07,31/07/2021,0,3848.6
Teleradiology Reporting Services,1234568,4Ways Healthcare,4785250,RGN,PETERBOROUGH,1234568-RGN,2021_08,31/08/2021,0,4112.43
Teleradiology Reporting Services,1234568,4Ways Healthcare,4785250,RGN,PETERBOROUGH,1234568-RGN,2021_09,30/09/2021,0,5938.35
Teleradiology Reporting Services,1234568,4Ways Healthcare,4785250,RGN,PETERBOROUGH,1234568-RGN,2021_10,31/10/2021,0,3607.98
Teleradiology Reporting Services,1234568,4Ways Healthcare,4785250,RGN,PETERBOROUGH,1234568-RGN,2021_11,30/11/2021,0,26.85
Teleradiology Reporting Services,1234568,4Ways Healthcare,4785250,RKE,WHITTINGTON,1234568-RKE,2021_04,30/04/2021,0,7432.8
Teleradiology Reporting Services,1234568,4Ways Healthcare,4785250,RKE,WHITTINGTON,1234568-RKE,2021_05,31/05/2021,0,6543.36
Teleradiology Reporting Services,1234568,4Ways Healthcare,4785250,RKE,WHITTINGTON,1234568-RKE,2021_06,30/06/2021,0,14769.22
Teleradiology Reporting Services,1234568,4Ways Healthcare,4785250,RKE,WHITTINGTON,1234568-RKE,2021_07,31/07/2021,0,11689.78
Teleradiology Reporting Services,1234568,4Ways Healthcare,4785250,RKE,WHITTINGTON,1234568-RKE,2021_08,31/08/2021,0,10724.52
Teleradiology Reporting Services,1234568,4Ways Healthcare,4785250,RKE,WHITTINGTON,1234568-RKE,2021_09,30/09/2021,0,10560.57
Teleradiology Reporting Services,1234568,4Ways Healthcare,4785250,RKE,WHITTINGTON,1234568-RKE,2021_10,31/10/2021,0,6343.29
Teleradiology Reporting Services,1234568,4Ways Healthcare,4785250,RKE,WHITTINGTON,1234568-RKE,2021_11,30/11/2021,0,10414.74
Teleradiology Reporting Services,1234568,4Ways Healthcare,4785250,RKE,WHITTINGTON,1234568-RKE,2021_12,31/12/2021,0,7604.1
Teleradiology Reporting Services,1234568,4Ways Healthcare,4785250,RKE,WHITTINGTON,1234568-RKE,2022_01,31/01/2022,0,10635.8
Teleradiology Reporting Services,1234568,4Ways Healthcare,4785250,RKE,WHITTINGTON,1234568-RKE,2022_02,28/02/2022,0,8918.25
Teleradiology Reporting Services,1234568,4Ways Healthcare,4785250,RKE,WHITTINGTON,1234568-RKE,2022_03,31/03/2022,0,3885.09
Teleradiology Reporting Services,1234568,Everlight Radiology,11070491,PBH,North West Anglia NHS Foundation Trust,1234568-PBH,2021_04,30/04/2021,0,95696.46
Teleradiology Reporting Services,1234568,Everlight Radiology,11070491,PBH,North West Anglia NHS Foundation Trust,1234568-PBH,2021_05,31/05/2021,0,90835.98
Teleradiology Reporting Services,1234568,Everlight Radiology,11070491,PBH,North West Anglia NHS Foundation Trust,1234568-PBH,2021_06,30/06/2021,0,105429.73
Teleradiology Reporting Services,1234568,Everlight Radiology,11070491,PBH,North West Anglia NHS Foundation Trust,1234568-PBH,2021_07,31/07/2021,0,112449.5
Teleradiology Reporting Services,1234568,Everlight Radiology,11070491,PBH,North West Anglia NHS Foundation Trust,1234568-PBH,2021_08,31/08/2021,0,91064.52
Teleradiology Reporting Services,1234568,Everlight Radiology,11070491,PBH,North West Anglia NHS Foundation Trust,1234568-PBH,2021_09,30/09/2021,0,89683.37
Teleradiology Reporting Services,1234568,Everlight Radiology,11070491,PBH,North West Anglia NHS Foundation Trust,1234568-PBH,2021_10,31/10/2021,0,96305.18
Teleradiology Reporting Services,1234568,Everlight Radiology,11070491,PBH,North West Anglia NHS Foundation Trust,1234568-PBH,2021_11,30/11/2021,0,86090.35
Teleradiology Reporting Services,1234568,Everlight Radiology,11070491,PBH,North West Anglia NHS Foundation Trust,1234568-PBH,2021_12,31/12/2021,0,90509.18
Teleradiology Reporting Services,1234568,Everlight Radiology,11070491,PBH,North West Anglia NHS Foundation Trust,1234568-PBH,2022_01,31/01/2022,0,98185.03
Teleradiology Reporting Services,1234568,Everlight Radiology,11070491,PBH,North West Anglia NHS Foundation Trust,1234568-PBH,2022_02,28/02/2022,0,91967.56
Teleradiology Reporting Services,1234568,Everlight Radiology,11070491,PBH,North West Anglia NHS Foundation Trust,1234568-PBH,2022_03,31/03/2022,0,92562.33
Teleradiology Reporting Services,1234568,Medica Reporting Ltd,5026045,RD8,Milton Keynes University Hospital NHS Foundation Trust,1234568-RD8,2021_06,30/06/2021,0,68515
Teleradiology Reporting Services,1234568,Medica Reporting Ltd,5026045,RD8,Milton Keynes University Hospital NHS Foundation Trust,1234568-RD8,2021_07,31/07/2021,0,68895
Teleradiology Reporting Services,1234568,Medica Reporting Ltd,5026045,RD8,Milton Keynes University Hospital NHS Foundation Trust,1234568-RD8,2021_08,31/08/2021,0,78034.3
Teleradiology Reporting Services,1234568,Medica Reporting Ltd,5026045,RD8,Milton Keynes University Hospital NHS Foundation Trust,1234568-RD8,2021_09,30/09/2021,0,86083.9
Teleradiology Reporting Services,1234568,Medica Reporting Ltd,5026045,RD8,Milton Keynes University Hospital NHS Foundation Trust,1234568-RD8,2021_10,31/10/2021,0,68704.9
Teleradiology Reporting Services,1234568,Medica Reporting Ltd,5026045,RD8,Milton Keynes University Hospital NHS Foundation Trust,1234568-RD8,2021_11,30/11/2021,0,80264.6
Teleradiology Reporting Services,1234568,Medica Reporting Ltd,5026045,RD8,Milton Keynes University Hospital NHS Foundation Trust,1234568-RD8,2021_12,31/12/2021,0,77089.75
Teleradiology Reporting Services,1234568,Medica Reporting Ltd,5026045,RD8,Milton Keynes University Hospital NHS Foundation Trust,1234568-RD8,2022_01,31/01/2022,0,73622
Teleradiology Reporting Services,1234568,Medica Reporting Ltd,5026045,RD8,Milton Keynes University Hospital NHS Foundation Trust,1234568-RD8,2022_02,28/02/2022,0,64727
Teleradiology Reporting Services,1234568,Medica Reporting Ltd,5026045,RD8,Milton Keynes University Hospital NHS Foundation Trust,1234568-RD8,2022_03,31/03/2022,0,65705
Teleradiology Reporting Services,1234568,Medica Reporting Ltd,5026045,RGN,North West Anglia NHS Foundation Trust,1234568-RGN,2021_04,30/04/2021,0,29716
Teleradiology Reporting Services,1234568,Medica Reporting Ltd,5026045,RGN,North West Anglia NHS Foundation Trust,1234568-RGN,2021_05,31/05/2021,0,30372.05
Teleradiology Reporting Services,1234568,Medica Reporting Ltd,5026045,RGN,North West Anglia NHS Foundation Trust,1234568-RGN,2021_06,30/06/2021,0,33853
Teleradiology Reporting Services,1234568,Medica Reporting Ltd,5026045,RGN,North West Anglia NHS Foundation Trust,1234568-RGN,2021_07,31/07/2021,0,38124
Teleradiology Reporting Services,1234568,Medica Reporting Ltd,5026045,RGN,North West Anglia NHS Foundation Trust,1234568-RGN,2021_08,31/08/2021,0,32612
Teleradiology Reporting Services,1234568,Medica Reporting Ltd,5026045,RGN,North West Anglia NHS Foundation Trust,1234568-RGN,2021_09,30/09/2021,0,43254
Teleradiology Reporting Services,1234568,Medica Reporting Ltd,5026045,RGN,North West Anglia NHS Foundation Trust,1234568-RGN,2021_10,31/10/2021,0,44808
Teleradiology Reporting Services,1234568,Medica Reporting Ltd,5026045,RGN,North West Anglia NHS Foundation Trust,1234568-RGN,2021_11,30/11/2021,0,53302
Teleradiology Reporting Services,1234568,Medica Reporting Ltd,5026045,RGN,North West Anglia NHS Foundation Trust,1234568-RGN,2021_12,31/12/2021,0,58212
Teleradiology Reporting Services,1234568,Medica Reporting Ltd,5026045,RGN,North West Anglia NHS Foundation Trust,1234568-RGN,2022_01,31/01/2022,0,51895
Teleradiology Reporting Services,1234568,Medica Reporting Ltd,5026045,RGN,North West Anglia NHS Foundation Trust,1234568-RGN,2022_02,28/02/2022,0,48297
Teleradiology Reporting Services,1234568,Medica Reporting Ltd,5026045,RGN,North West Anglia NHS Foundation Trust,1234568-RGN,2022_03,31/03/2022,0,64154
Transforming Organisations Partnerships,1234571,Aqcuity Ltd,6177687,RCX,The Queen Elizabeth Hospital Kings Lynn,1234571-RCX,2021_05,01/05/2021,0,17000
Transforming Organisations Partnerships,1234571,Aqcuity Ltd,6177687,RCX,The Queen Elizabeth Hospital Kings Lynn,1234571-RCX,2021_10,05/10/2021,0,7225
Transforming Organisations Partnerships,1234571,Aqcuity Ltd,6177687,RCX,The Queen Elizabeth Hospital Kings Lynn,1234571-RCX,2021_11,29/11/2021,0,14875
Transforming Organisations Partnerships,1234571,Aqcuity Ltd,6177687,RCX,The Queen Elizabeth Hospital Kings Lynn,1234571-RCX,2022_01,31/01/2022,0,2975
Transforming Organisations Partnerships,1234571,Aqcuity Ltd,6177687,RCX,The Queen Elizabeth Hospital Kings Lynn,1234571-RCX,2022_03,31/03/2022,0,8500
Transforming Organisations Partnerships,1234571,Aqcuity Ltd,6177687,RJ7,St Georgeâ€™s Hospital,1234571-RJ7,2021_04,31/03/2021,0,12350
Transforming Organisations Partnerships,1234571,Aqcuity Ltd,6177687,RJ7,St Georgeâ€™s Hospital,1234571-RJ7,2021_10,05/10/2021,0,9500
Transforming Organisations Partnerships,1234571,Aqcuity Ltd,6177687,RJ7,St Georgeâ€™s Hospital,1234571-RJ7,2021_11,29/11/2021,0,5145.83
Transforming Organisations Partnerships,1234571,Aqcuity Ltd,6177687,RJ7,St Georgeâ€™s Hospital,1234571-RJ7,2021_11,05/10/2021,0,9500
Transforming Organisations Partnerships,1234571,Aqcuity Ltd,6177687,RJ7,St Georgeâ€™s Hospital,1234571-RJ7,2022_03,31/03/2022,0,2850
Transforming Organisations Partnerships,1234571,Attain,5118541,104,Northumbria County Council,1234571-104,2021_04,30/04/2021,0,11000
Transforming Organisations Partnerships,1234571,Attain,5118541,104,Northumbria County Council,1234571-104,2021_05,31/05/2021,0,11000
Transforming Organisations Partnerships,1234571,Attain,5118541,104,Northumbria County Council,1234571-104,2021_06,30/06/2021,0,11000
Transforming Organisations Partnerships,1234571,Attain,5118541,104,Northumbria County Council,1234571-104,2021_07,31/07/2021,0,11000
Transforming Organisations Partnerships,1234571,Attain,5118541,104,Northumbria County Council,1234571-104,2021_08,31/08/2021,0,11000
Transforming Organisations Partnerships,1234571,Attain,5118541,104,Northumbria County Council,1234571-104,2021_09,30/09/2021,0,22120
Transforming Organisations Partnerships,1234571,Attain,5118541,104,Northumbria County Council,1234571-104,2021_10,31/10/2021,0,22120
Transforming Organisations Partnerships,1234571,Attain,5118541,104,Northumbria County Council,1234571-104,2021_11,30/11/2021,0,9730
Transforming Organisations Partnerships,1234571,Attain,5118541,104,Northumbria County Council,1234571-104,2021_12,31/12/2021,0,11120
Transforming Organisations Partnerships,1234571,Attain,5118541,104,Northumbria County Council,1234571-104,2022_01,31/01/2022,0,11120
Transforming Organisations Partnerships,1234571,Attain,5118541,104,Northumbria County Council,1234571-104,2022_02,28/02/2022,0,12510
Transforming Organisations Partnerships,1234571,Attain,5118541,206,Rotherham CCG,1234571-206,2022_02,28/02/2022,0,14025
Transforming Organisations Partnerships,1234571,Attain,5118541,206,Rotherham CCG,1234571-206,2022_02,15/02/2022,0,14960
Transforming Organisations Partnerships,1234571,Attain,5118541,206,Rotherham CCG,1234571-206,2022_03,31/03/2022,0,16915
Transforming Organisations Partnerships,1234571,Attain,5118541,206,Rotherham Metropolitan Borough Council,1234571-206,2021_04,23/04/2021,0,19300
Transforming Organisations Partnerships,1234571,Attain,5118541,206,Rotherham Metropolitan Borough Council,1234571-206,2021_04,30/04/2021,0,30162
Transforming Organisations Partnerships,1234571,Attain,5118541,206,Rotherham Metropolitan Borough Council,1234571-206,2021_05,31/05/2021,0,33067.5
Transforming Organisations Partnerships,1234571,Attain,5118541,206,Rotherham Metropolitan Borough Council,1234571-206,2021_06,30/06/2021,0,34014
Transforming Organisations Partnerships,1234571,Attain,5118541,206,Rotherham Metropolitan Borough Council,1234571-206,2021_07,31/07/2021,0,37686
Transforming Organisations Partnerships,1234571,Attain,5118541,206,Rotherham Metropolitan Borough Council,1234571-206,2021_08,31/08/2021,0,25695
Transforming Organisations Partnerships,1234571,Attain,5118541,206,Rotherham Metropolitan Borough Council,1234571-206,2021_09,30/09/2021,0,31855
Transforming Organisations Partnerships,1234571,Attain,5118541,206,Rotherham Metropolitan Borough Council,1234571-206,2021_10,31/10/2021,0,16750
Transforming Organisations Partnerships,1234571,Attain,5118541,206,Rotherham Metropolitan Borough Council,1234571-206,2021_11,30/11/2021,0,16750
Transforming Organisations Partnerships,1234571,Attain,5118541,206,Rotherham Metropolitan Borough Council,1234571-206,2021_12,31/12/2021,0,16750
Transforming Organisations Partnerships,1234571,Attain,5118541,206,Rotherham Metropolitan Borough Council,1234571-206,2022_01,31/01/2022,0,16750
Transforming Organisations Partnerships,1234571,Attain,5118541,206,Rotherham Metropolitan Borough Council,1234571-206,2022_02,28/02/2022,0,16750
Transforming Organisations Partnerships,1234571,Attain,5118541,206,Rotherham Metropolitan Borough Council,1234571-206,2022_03,31/03/2022,0,16750
Transforming Organisations Partnerships,1234571,Attain,5118541,01T,NHS Southport and Formby CCG,1234571-01T,2021_06,17/06/2021,0,11525
Transforming Organisations Partnerships,1234571,Attain,5118541,01T,NHS Southport and Formby CCG,1234571-01T,2021_08,31/08/2021,0,44650
Transforming Organisations Partnerships,1234571,Attain,5118541,01T,NHS Southport and Formby CCG,1234571-01T,2021_11,12/11/2021,0,16090
Transforming Organisations Partnerships,1234571,Attain,5118541,01T,South Sefton CCG,1234571-01T,2021_06,17/06/2021,0,-11525
Transforming Organisations Partnerships,1234571,Attain,5118541,01T,South Sefton CCG,1234571-01T,2021_06,15/06/2021,0,11525
Transforming Organisations Partnerships,1234571,Attain,5118541,01T,South Sefton CCG,1234571-01T,2021_12,13/12/2021,0,16960
Transforming Organisations Partnerships,1234571,Attain,5118541,01T,South Sefton CCG,1234571-01T,2022_01,21/01/2022,0,14525
Transforming Organisations Partnerships,1234571,Attain,5118541,01T,South Sefton CCG,1234571-01T,2022_02,28/02/2022,0,47570
Transforming Organisations Partnerships,1234571,Attain,5118541,02X,Doncaster CCG,1234571-02X,2021_07,31/07/2021,0,6012.5
Transforming Organisations Partnerships,1234571,Attain,5118541,02X,Doncaster CCG,1234571-02X,2021_08,31/08/2021,0,14800
Transforming Organisations Partnerships,1234571,Attain,5118541,02X,Doncaster CCG,1234571-02X,2021_09,30/09/2021,0,12950
Transforming Organisations Partnerships,1234571,Attain,5118541,02X,Doncaster CCG,1234571-02X,2021_10,31/10/2021,0,26173.21
Transforming Organisations Partnerships,1234571,Attain,5118541,02X,Doncaster CCG,1234571-02X,2021_11,01/11/2021,0,-35.71
Transforming Organisations Partnerships,1234571,Attain,5118541,02X,Doncaster CCG,1234571-02X,2021_11,30/11/2021,0,29375
Transforming Organisations Partnerships,1234571,Attain,5118541,02X,Doncaster CCG,1234571-02X,2021_12,31/12/2021,0,30300
Transforming Organisations Partnerships,1234571,Attain,5118541,02X,Doncaster CCG,1234571-02X,2022_01,31/01/2022,0,89500
Transforming Organisations Partnerships,1234571,Attain,5118541,02X,Doncaster CCG,1234571-02X,2022_02,28/02/2022,0,7750
Transforming Organisations Partnerships,1234571,Attain,5118541,02X,Wakefield CCG,1234571-02X,2021_12,31/12/2021,0,5700
Transforming Organisations Partnerships,1234571,Attain,5118541,02X,Wakefield CCG,1234571-02X,2022_01,31/01/2022,0,7600
Transforming Organisations Partnerships,1234571,Attain,5118541,02X,Wakefield CCG,1234571-02X,2022_02,28/02/2022,0,7600
Transforming Organisations Partnerships,1234571,Attain,5118541,02X,Wakefield CCG,1234571-02X,2022_03,31/03/2022,0,16150
Transforming Organisations Partnerships,1234571,Attain,5118541,03A,Greater Huddersfield CCG,1234571-03A,2021_04,30/04/2021,0,9100
Transforming Organisations Partnerships,1234571,Attain,5118541,03A,Greater Huddersfield CCG,1234571-03A,2021_05,31/05/2021,0,13300
Transforming Organisations Partnerships,1234571,Attain,5118541,03A,Greater Huddersfield CCG,1234571-03A,2021_06,30/06/2021,0,15400
Transforming Organisations Partnerships,1234571,Attain,5118541,03A,Greater Huddersfield CCG,1234571-03A,2021_07,31/07/2021,0,21150
Transforming Organisations Partnerships,1234571,Attain,5118541,03A,Greater Huddersfield CCG,1234571-03A,2021_08,31/08/2021,0,7800
Transforming Organisations Partnerships,1234571,Attain,5118541,03A,Greater Huddersfield CCG,1234571-03A,2021_09,30/09/2021,0,21650
Transforming Organisations Partnerships,1234571,Attain,5118541,03A,Greater Huddersfield CCG,1234571-03A,2021_10,31/10/2021,0,8400
Transforming Organisations Partnerships,1234571,Attain,5118541,03A,Greater Huddersfield CCG,1234571-03A,2021_11,30/11/2021,0,8400
Transforming Organisations Partnerships,1234571,Attain,5118541,03A,Greater Huddersfield CCG,1234571-03A,2021_12,31/12/2021,0,8400
Transforming Organisations Partnerships,1234571,Attain,5118541,03A,Greater Huddersfield CCG,1234571-03A,2022_01,31/01/2022,0,9100
Transforming Organisations Partnerships,1234571,Attain,5118541,03A,Greater Huddersfield CCG,1234571-03A,2022_03,31/03/2022,0,9100
Transforming Organisations Partnerships,1234571,Attain,5118541,03A,Leeds Teaching Hospitals NHS Trust,1234571-03A,2021_08,31/08/2021,0,6600
Transforming Organisations Partnerships,1234571,Attain,5118541,03F,Hull CCG,1234571-03F,2021_11,30/11/2021,0,16110
Transforming Organisations Partnerships,1234571,Attain,5118541,03F,Hull CCG,1234571-03F,2021_11,12/11/2021,0,25060
Transforming Organisations Partnerships,1234571,Attain,5118541,03L,Rotherham CCG,1234571-03L,2021_04,23/04/2021,0,13200
Transforming Organisations Partnerships,1234571,Attain,5118541,03L,Rotherham CCG,1234571-03L,2021_05,01/05/2021,0,2625
Transforming Organisations Partnerships,1234571,Attain,5118541,03L,Rotherham CCG,1234571-03L,2021_11,01/11/2021,0,8700
Transforming Organisations Partnerships,1234571,Attain,5118541,03L,Rotherham CCG,1234571-03L,2021_11,30/11/2021,0,20175
Transforming Organisations Partnerships,1234571,Attain,5118541,03L,Rotherham NHS Foundation Trust,1234571-03L,2021_11,01/11/2021,0,11825
Transforming Organisations Partnerships,1234571,Attain,5118541,03L,Rotherham NHS Foundation Trust,1234571-03L,2021_11,30/11/2021,0,20925
Transforming Organisations Partnerships,1234571,Attain,5118541,03L,Sheffield CCG,1234571-03L,2021_12,31/12/2021,0,27635
Transforming Organisations Partnerships,1234571,Attain,5118541,03L,Sheffield CCG,1234571-03L,2022_01,31/01/2022,0,18900
Transforming Organisations Partnerships,1234571,Attain,5118541,03L,Sheffield CCG,1234571-03L,2022_02,28/02/2022,0,18900
Transforming Organisations Partnerships,1234571,Attain,5118541,03L,Sheffield CCG,1234571-03L,2022_03,31/03/2022,0,19800
Transforming Organisations Partnerships,1234571,Attain,5118541,03N,Greater Huddersfield CCG,1234571-03N,2021_08,31/08/2021,0,10500
Transforming Organisations Partnerships,1234571,Attain,5118541,03N,Leeds Teaching Hospitals NHS Trust,1234571-03N,2022_03,31/03/2022,0,16300
Transforming Organisations Partnerships,1234571,Attain,5118541,03N,Rotherham CCG,1234571-03N,2021_12,31/12/2021,0,8700
Transforming Organisations Partnerships,1234571,Attain,5118541,03N,Rotherham CCG,1234571-03N,2022_01,31/01/2022,0,8700
Transforming Organisations Partnerships,1234571,Attain,5118541,03N,Rotherham CCG,1234571-03N,2022_02,28/02/2022,0,8700
Transforming Organisations Partnerships,1234571,Attain,5118541,03N,Rotherham CCG,1234571-03N,2022_03,31/03/2022,0,8700
Transforming Organisations Partnerships,1234571,Attain,5118541,03N,Rotherham NHS Foundation Trust,1234571-03N,2021_12,31/12/2021,0,5500
Transforming Organisations Partnerships,1234571,Attain,5118541,03N,Sheffield CCG,1234571-03N,2021_04,30/04/2021,0,19325
Transforming Organisations Partnerships,1234571,Attain,5118541,03N,Sheffield CCG,1234571-03N,2021_05,31/05/2021,0,18300
Transforming Organisations Partnerships,1234571,Attain,5118541,03N,Sheffield CCG,1234571-03N,2021_06,30/06/2021,0,21875
Transforming Organisations Partnerships,1234571,Attain,5118541,03N,Sheffield CCG,1234571-03N,2021_07,31/07/2021,0,29675
Transforming Organisations Partnerships,1234571,Attain,5118541,03N,Sheffield CCG,1234571-03N,2021_08,31/08/2021,0,9100
Transforming Organisations Partnerships,1234571,Attain,5118541,03N,Sheffield CCG,1234571-03N,2021_09,09/09/2021,0,1300
Transforming Organisations Partnerships,1234571,Attain,5118541,03N,Sheffield CCG,1234571-03N,2021_09,30/09/2021,0,28700
Transforming Organisations Partnerships,1234571,Attain,5118541,03N,Sheffield CCG,1234571-03N,2021_10,31/10/2021,0,10400
Transforming Organisations Partnerships,1234571,Attain,5118541,03N,Sheffield CCG,1234571-03N,2021_11,10/11/2021,0,62527.5
Transforming Organisations Partnerships,1234571,Attain,5118541,03N,Sheffield CCG,1234571-03N,2021_11,30/11/2021,0,71283.75
Transforming Organisations Partnerships,1234571,Attain,5118541,03N,Sheffield CCG,1234571-03N,2021_12,31/12/2021,0,28075
Transforming Organisations Partnerships,1234571,Attain,5118541,03N,Sheffield CCG,1234571-03N,2022_01,31/01/2022,0,764500
Transforming Organisations Partnerships,1234571,Attain,5118541,03N,Sheffield CCG,1234571-03N,2022_02,25/02/2022,0,16300
Transforming Organisations Partnerships,1234571,Attain,5118541,03N,Sheffield CCG,1234571-03N,2022_02,28/02/2022,0,24850
Transforming Organisations Partnerships,1234571,Attain,5118541,03N,Sheffield CCG,1234571-03N,2022_03,31/03/2022,0,31650
Transforming Organisations Partnerships,1234571,Attain,5118541,03R,Leeds Teaching Hospitals NHS Trust,1234571-03R,2021_08,12/08/2021,0,9900
Transforming Organisations Partnerships,1234571,Attain,5118541,03R,Leeds Teaching Hospitals NHS Trust,1234571-03R,2021_09,30/09/2021,0,10725
Transforming Organisations Partnerships,1234571,Attain,5118541,03R,Leeds Teaching Hospitals NHS Trust,1234571-03R,2021_10,31/10/2021,0,8250
Transforming Organisations Partnerships,1234571,Attain,5118541,03R,Sheffield CCG,1234571-03R,2021_08,31/08/2021,0,16350
Transforming Organisations Partnerships,1234571,Attain,5118541,03R,Suffolk & North Essex ICS,1234571-03R,2022_01,31/01/2022,0,32125
Transforming Organisations Partnerships,1234571,Attain,5118541,03R,Suffolk & North Essex ICS,1234571-03R,2022_02,16/02/2022,0,-2850
Transforming Organisations Partnerships,1234571,Attain,5118541,03R,Wakefield CCG,1234571-03R,2021_04,30/04/2021,0,27487.5
Transforming Organisations Partnerships,1234571,Attain,5118541,03R,Wakefield CCG,1234571-03R,2021_05,31/05/2021,0,23662.5
Transforming Organisations Partnerships,1234571,Attain,5118541,03R,Wakefield CCG,1234571-03R,2021_06,30/06/2021,0,16650
Transforming Organisations Partnerships,1234571,Attain,5118541,03R,Wakefield CCG,1234571-03R,2021_11,30/11/2021,0,7600
Transforming Organisations Partnerships,1234571,Attain,5118541,03R,Wakefield CCG,1234571-03R,2021_11,01/11/2021,0,8550
Transforming Organisations Partnerships,1234571,Attain,5118541,03R,Wakefield CCG,1234571-03R,2022_01,31/01/2022,0,13900
Transforming Organisations Partnerships,1234571,Attain,5118541,03R,Wakefield CCG,1234571-03R,2022_02,28/02/2022,0,13900
Transforming Organisations Partnerships,1234571,Attain,5118541,03R,Wakefield CCG,1234571-03R,2022_03,31/03/2022,0,15985
Transforming Organisations Partnerships,1234571,Attain,5118541,06L,Ipswich and East Suffolk CCG,1234571-06L,2021_09,30/09/2021,0,25500
Transforming Organisations Partnerships,1234571,Attain,5118541,06L,Ipswich and East Suffolk CCG,1234571-06L,2021_11,30/11/2021,0,11250
Transforming Organisations Partnerships,1234571,Attain,5118541,06L,Ipswich and East Suffolk CCG,1234571-06L,2021_11,23/11/2021,0,12750
Transforming Organisations Partnerships,1234571,Attain,5118541,06L,Ipswich and East Suffolk CCG,1234571-06L,2021_12,31/12/2021,0,2250
Transforming Organisations Partnerships,1234571,Attain,5118541,06L,Ipswich and East Suffolk CCG,1234571-06L,2022_03,31/03/2022,0,2625
Transforming Organisations Partnerships,1234571,Attain,5118541,06L,Ipswich and East Suffolk CCG,1234571-06L,2022_03,16/03/2022,0,7875
Transforming Organisations Partnerships,1234571,Attain,5118541,06T,North East Essex CCG,1234571-06T,2021_06,15/06/2021,0,1025
Transforming Organisations Partnerships,1234571,Attain,5118541,06T,North East Essex CCG,1234571-06T,2021_06,17/06/2021,0,1025
Transforming Organisations Partnerships,1234571,Attain,5118541,06T,North East Essex CCG,1234571-06T,2021_08,31/08/2021,0,6662.5
Transforming Organisations Partnerships,1234571,Attain,5118541,7A2,Hywel Dda UHB,1234571-7A2,2021_08,31/08/2021,0,39305
Transforming Organisations Partnerships,1234571,Attain,5118541,7A2,Hywel Dda UHB,1234571-7A2,2021_09,30/09/2021,0,36040
Transforming Organisations Partnerships,1234571,Attain,5118541,7A2,Hywel Dda UHB,1234571-7A2,2021_10,31/10/2021,0,33535
Transforming Organisations Partnerships,1234571,Attain,5118541,7A2,Hywel Dda UHB,1234571-7A2,2021_11,30/11/2021,0,38052.5
Transforming Organisations Partnerships,1234571,Attain,5118541,7A2,Hywel Dda UHB,1234571-7A2,2021_12,31/12/2021,0,31090
Transforming Organisations Partnerships,1234571,Attain,5118541,07H,West Essex CCG,1234571-07H,2021_08,31/08/2021,0,42260
